raw_text,aspectTerms
"I appreciate the challenging material, but it feels excessive at times.","[{'term': 'None', 'polarity': 'negative'}]"
The instructor always makes the lessons engaging and fun.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor always makes the lessons engaging and fun.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor always makes the lessons engaging and fun.,"[{'term': 'None', 'polarity': 'positive'}]"
The instructor always makes the lessons engaging and fun.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I find the course material interesting, but sometimes it feels rushed.","[{'term': 'None', 'polarity': 'neutral'}]"
"I find the course material interesting, but sometimes it feels rushed.","[{'term': 'None', 'polarity': 'positive'}]"
"I find the course material interesting, but sometimes it feels rushed.","[{'term': 'None', 'polarity': 'neutral'}]"
"I find the course material interesting, but sometimes it feels rushed.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor is helpful, but I would like more hands-on activities in class.","[{'term': 'None', 'polarity': 'positive'}]"
"The instructor is helpful, but I would like more hands-on activities in class.","[{'term': 'None', 'polarity': 'neutral'}]"
"The instructor is helpful, but I would like more hands-on activities in class.","[{'term': 'None', 'polarity': 'negative'}]"
"The instructor is helpful, but I would like more hands-on activities in class.","[{'term': 'None', 'polarity': 'neutral'}]"
"The teacher always provides new and interesting assignments every week, which keeps me engaged.","[{'term': 'None', 'polarity': 'positive'}]"
"The teacher always provides new and interesting assignments every week, which keeps me engaged.","[{'term': 'None', 'polarity': 'positive'}]"
"The teacher always provides new and interesting assignments every week, which keeps me engaged.","[{'term': 'None', 'polarity': 'positive'}]"
"The teacher always provides new and interesting assignments every week, which keeps me engaged.","[{'term': 'None', 'polarity': 'neutral'}]"
I feel frustrated because I never know if my homework is right since the teacher doesn't give feedback.,"[{'term': 'None', 'polarity': 'negative'}]"
I feel frustrated because I never know if my homework is right since the teacher doesn't give feedback.,"[{'term': 'None', 'polarity': 'negative'}]"
I feel frustrated because I never know if my homework is right since the teacher doesn't give feedback.,"[{'term': 'None', 'polarity': 'neutral'}]"
I feel frustrated because I never know if my homework is right since the teacher doesn't give feedback.,"[{'term': 'None', 'polarity': 'neutral'}]"
"It’s nice that we have a weekly schedule for assignments, but I wish there was more communication about our submissions.","[{'term': 'None', 'polarity': 'neutral'}]"
"It’s nice that we have a weekly schedule for assignments, but I wish there was more communication about our submissions.","[{'term': 'None', 'polarity': 'neutral'}]"
"It’s nice that we have a weekly schedule for assignments, but I wish there was more communication about our submissions.","[{'term': 'None', 'polarity': 'neutral'}]"
"It’s nice that we have a weekly schedule for assignments, but I wish there was more communication about our submissions.","[{'term': 'None', 'polarity': 'positive'}]"
The examples provided were helpful but the pacing was too fast at times.,"[{'term': 'None', 'polarity': 'neutral'}]"
The examples provided were helpful but the pacing was too fast at times.,"[{'term': 'None', 'polarity': 'positive'}]"
The examples provided were helpful but the pacing was too fast at times.,"[{'term': 'None', 'polarity': 'positive'}]"
The examples provided were helpful but the pacing was too fast at times.,"[{'term': 'None', 'polarity': 'negative'}]"
"While the instructor is engaging, the lectures sometimes lack depth in the subject matter.","[{'term': 'None', 'polarity': 'positive'}]"
"While the instructor is engaging, the lectures sometimes lack depth in the subject matter.","[{'term': 'None', 'polarity': 'negative'}]"
"While the instructor is engaging, the lectures sometimes lack depth in the subject matter.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the instructor is engaging, the lectures sometimes lack depth in the subject matter.","[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the flexibility of studying this subject online.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the flexibility of studying this subject online.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the flexibility of studying this subject online.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the flexibility of studying this subject online.,"[{'term': 'None', 'polarity': 'negative'}]"
"The online format is okay, but the quizzes feel too rushed sometimes.","[{'term': 'None', 'polarity': 'neutral'}]"
"The online format is okay, but the quizzes feel too rushed sometimes.","[{'term': 'None', 'polarity': 'negative'}]"
"The online format is okay, but the quizzes feel too rushed sometimes.","[{'term': 'None', 'polarity': 'negative'}]"
"The online format is okay, but the quizzes feel too rushed sometimes.","[{'term': 'None', 'polarity': 'negative'}]"
"Studying this subject online helps me learn at my own pace, which I enjoy.","[{'term': 'None', 'polarity': 'positive'}]"
"Studying this subject online helps me learn at my own pace, which I enjoy.","[{'term': 'None', 'polarity': 'positive'}]"
"Studying this subject online helps me learn at my own pace, which I enjoy.","[{'term': 'None', 'polarity': 'positive'}]"
"Studying this subject online helps me learn at my own pace, which I enjoy.","[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the instructor's clear explanations during lectures.,"[{'term': 'None', 'polarity': 'positive'}]"
I appreciate the instructor's clear explanations during lectures.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the instructor's clear explanations during lectures.,"[{'term': 'None', 'polarity': 'neutral'}]"
I appreciate the instructor's clear explanations during lectures.,"[{'term': 'None', 'polarity': 'negative'}]"
"The quality of the course materials is excellent, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'neutral'}]"
"The quality of the course materials is excellent, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'positive'}]"
"The quality of the course materials is excellent, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'neutral'}]"
"The quality of the course materials is excellent, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'negative'}]"
"Sometimes, I feel overwhelmed by the assignments, but they do help me understand the concepts better.","[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes, I feel overwhelmed by the assignments, but they do help me understand the concepts better.","[{'term': 'None', 'polarity': 'positive'}]"
"Sometimes, I feel overwhelmed by the assignments, but they do help me understand the concepts better.","[{'term': 'None', 'polarity': 'neutral'}]"
"Sometimes, I feel overwhelmed by the assignments, but they do help me understand the concepts better.","[{'term': 'None', 'polarity': 'negative'}]"
"I think the instructor has a great way of explaining difficult concepts, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'positive'}]"
"I think the instructor has a great way of explaining difficult concepts, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'neutral'}]"
"I think the instructor has a great way of explaining difficult concepts, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'positive'}]"
"I think the instructor has a great way of explaining difficult concepts, which makes learning enjoyable.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the course content is interesting, I often feel overwhelmed by the pace, and I struggle to keep up.","[{'term': 'None', 'polarity': 'neutral'}]"
"While the course content is interesting, I often feel overwhelmed by the pace, and I struggle to keep up.","[{'term': 'None', 'polarity': 'positive'}]"
"While the course content is interesting, I often feel overwhelmed by the pace, and I struggle to keep up.","[{'term': 'None', 'polarity': 'negative'}]"
"While the course content is interesting, I often feel overwhelmed by the pace, and I struggle to keep up.","[{'term': 'None', 'polarity': 'negative'}]"
"The breaks would really help, but I appreciate that the instructor stays focused on the content during class.","[{'term': 'None', 'polarity': 'positive'}]"
"The breaks would really help, but I appreciate that the instructor stays focused on the content during class.","[{'term': 'None', 'polarity': 'positive'}]"
